"HUC_12","HUC12_POP","HH_INC","POP_DENSITY","POV_BELOW","HH_OVER65","HH_UNDER18","EDU_DEGREE","EDU_HS_MAX","OCC_UNIT_OWN","RACE_WA","RACE_NATIVE"
"171100080101",0.479098688384552,43656,0.310357858340668,0.165338645418327,0,0.5,0.317222222222222,0.276666666666667,1,1,0
"171100080102",109.124708583474,49746.1462812826,32.2349801808723,0.105081139686677,0.283645835039052,0.239839108349673,0.157066422681761,0.427848694615552,0.865445901292067,0.914471471553493,0.0272150601858987
"171100080103",367.215519554956,51498.3281473906,73.0869531037585,0.0856002806430858,0.205983438023159,0.327075962990201,0.148141662035488,0.449160051541103,0.859821094520146,0.901630235282229,0.0790672347792858
"171100080104",61.1486984766534,52138,10.1426287194184,0.0784883720930232,0.224165961201769,0.39708598139972,0.144883485309017,0.45694022289767,0.912580982977432,0.96036480741208,0.0139325516223912
"171100080105",525.769842498769,52138,117.685515092682,0.0784883720930233,0.265863954319344,0.262276476596041,0.144883485309017,0.45694022289767,0.809822079391753,0.927795789906675,0.0300092380986367
"171100080106",351.554627645224,53812.458637364,55.1306388267283,0.0629940622281986,0.202444774173947,0.337939688704438,0.330407994665631,0.329981483493754,0.825575330419907,0.901773567189936,0.00779856604377938
"171100080107",0,0,0,0,0,0,0,0,0,0,0
"171100080108",73.3885524560962,56866.9927620072,39.710822967492,0.0556574498316603,0.155420460501934,0.348119230036517,0.375414396053168,0.294713914296548,0.811059064420663,0.946524019067616,0.0225259487276083
"171100080109",2432.4292286967,66351.50748006,65.1344606852352,0.0986050174493816,0.208233361962017,0.31753975667205,0.309186461756192,0.346139470007745,0.833443477058493,0.923697823831848,0.0193675026885697
"171100080201",4.40400750343306,46347.9965972524,0.10384642854281,0.194055703377797,0.268569520140724,0,0.227264635225843,0.291562329389756,0.791728467303753,0.937518540191126,0
"171100080202",12.4691704604367,67919.9395004169,0.879809279411043,0.0885175959451288,0.184293393356821,0.15149838942202,0.256136778960206,0.304833362918588,0.917241054908486,0.89413073070495,0.0582491941447292
