"HUC_12","BARREN","DECIDUOUS_FOR","EVERGREEN_FOR","GRASS_HERB","HERB_WETLANDS","ICE_SNOW","MIXED_FOR","SHRUB_SCRUB","WATER","WOOD_WETLANDS","CROPS","DEVELOPED_LOW","DEVELOPED_MED","DEVELOPED_OPEN","DEVELOPED_HIGH","PASTURE","HUC12_IMP"
171100010101,0.146467297049803,0.00057974515989251,0.670087253547637,0.0506638175765942,0.000352888318531402,0.00595007433136411,0.000571343003126736,0.121882725141269,0.00147876997141177,0.0019660919583174,0,0,0,0,0,0,1
171100010102,0.206726621855464,0.000646112113941379,0.62260511019919,0.038779518723527,0.000178530988881533,0.0250410250538545,0.000680117880102021,0.0945497898787351,0.00548345111363739,0.00413171633324705,0.000553540471454331,0,0,0,0,0,1.07816499981818
171100010103,0.819703909827543,0,0.0700235672466134,0.0221726173303283,0,0.0441234215856851,0,0.0342571094086901,0,0,0.00656366835217936,0,0,0,0,0,1.39813984655222
171100010201,0.237289019865218,0.000780479206185644,0.509242986625908,0.0769944719981807,0,0.00172478949638284,0.000164077338416876,0.170814491569466,0.00120619539683345,0.000567621393554721,0.000443868711922793,0,0,0,0,0,1.09200058422457
171100010202,0.0865916770632549,0.00105394621538974,0.661785467150894,0.0491289896602577,0,0.00238772803787234,0,0.198687750034205,0.000137899494335652,0.000226549190239658,0,0,0,0,0,0,1
171100010203,0.194850835577702,0.00140472144153347,0.624279331687001,0.0285275835442127,0,0.0251770074600395,0.000437422317706742,0.120528663398552,0.000312444328389949,0,0.00255170558000829,0,0,0,0,0,1.24209240221443
171100010204,0.152090856905982,0.000999263958811557,0.582005777219479,0.0510626672144839,0.000947553941791349,0.0163952910626141,0,0.183763191905761,0.0109537238558869,0.000606434624252566,0,0,0,0,0,0,1.14747440917453
171100010205,0.00415344533741456,0.000841816660205905,0.84473329878756,0.010742457246351,0,2.7938397515108e-06,0.00033160414380533,0.13858079936373,6.23567861183151e-05,0,0,0,0,0,0,0,1.0679297038914
171100010206,0.000297361797178799,0.00376524873331773,0.883995269656593,0.00131783606605362,0,0,0.000644715847902783,0.098964685883523,0,0,0,0.00175711507018197,0.00144334446551883,0.00563886646509338,0,0,1.45403106855295
171100010207,0,0.00256766231700175,0.762598290634009,0.00189754142532561,0,0,0.0056722504576186,0.223359466057113,0,0.00152857531239109,0,0.000202540673851077,0,0,0,0,1.27565071849608
171100010301,0.00203144037435633,0.0251938084663542,0.164273222913356,0.0112487717212121,0.0212751485889764,0,0.100710170643455,0.0292631217412793,0.00200936434524947,0.0213987390334985,0.259756690269383,0.0352387856943682,0.00825292425522397,0.0259002992674772,0.0044347522008676,0.288746093301166,3.28230039671023
171100010302,0.000547086149386676,0.0418267724391965,0.237354846887046,0.0333038598384154,0.00601630865498785,0,0.249199073610021,0.0948915518342519,0.00462536142857597,0.00984755684095282,0.217708196767983,0.0138193242240538,0.0015265425909545,0.0227740833374045,0.00121663219534009,0.0645776680611028,1.89452981561762
171100020101,0.0239981641956591,0.204199964249216,0.173212000819483,0.0255799425125821,0.0652692765382442,0,0.0180210507584701,0.0247317108672975,0.00466395016508425,0.0126258656065861,0.0021669165260809,0.197504222195413,0.0399771709588018,0.0921811031483728,0.00736753433559548,0.108419131297556,11.0433399434338
171100020201,0.0093046402493915,0.211413537470672,0.0178648400749412,0.066041173778709,0.0162198489912147,0,0.108949739957686,0.0634437690926388,0.000412620841389936,0.0505275353794801,0.000318382486979254,0.162080089133983,0.11015107581921,0.079149941415812,0.0528151065830665,0.0473203354721756,19.5697095624888
171100020202,0.00143767199005729,0.12712798521279,0.0262800835083416,0.014929170014351,0.0817979650932349,0,0.0898316529550205,0.0166618339096996,0.00260487034856021,0.0925263731507677,0.0879372163823214,0.0685849773215163,0.015827027109134,0.0676326575207143,0.00437706342292998,0.302314074795725,5.19775544471877
171100020203,0.00542511199993801,0.118976053692871,0.00986746657724109,0.0371595397792804,0.149600020212527,0,0.0530274138752477,0.00998325527791851,0.0220271241671593,0.16127871487753,0.00455050805160547,0.0864549770659587,0.0458170835186417,0.0650135687628768,0.0317676332315881,0.199051499218205,10.2587458816406
171100020301,0.000871962563934425,0.0382773640301874,0.519983865408505,0.0677273031429557,0.0360396100413642,0,0.110892535897455,0.132884123583317,0.0008043295583606,0.0284296335017261,0,0.00811812313025437,0.000359330440429822,0.0233415498548676,0,0.032270218003923,1.45759664107748
171100020302,0.000754071684865082,0.0888873839234566,0.285449507057654,0.0208999437848719,0.01673361330364,0,0.258407734068341,0.127693152236508,0.0391856612049816,0.0289592372898342,9.42589610086907e-06,0.0403168038243249,0.00674679397775505,0.0485362977062842,0.000226221506228042,0.0371941677051781,3.04010210558817
171100020303,0.000942674876795765,0.0681680364141914,0.212771622092713,0.0417604161962572,0.0239633637884721,0,0.195891086498324,0.182088395584838,0.00110196941236003,0.0413026349290955,0.00407572450129018,0.0346290143164642,0.0028885182459222,0.0600063659711001,0.000213319414480372,0.130196869661383,2.56141916098681
171100020304,0.00569834036627832,0.0661956214415907,0.0223086821589243,0.0172360197850492,0.0268062573689888,0,0.0879799686217843,0.0338334536047158,0.00396133438632467,0.0137673530768584,0.405024307559906,0.0703578979405851,0.025277133742023,0.0613379779279988,0.00559495407180291,0.154622034766522,5.85642371479621
